invoice,day,time,empl_id,empl_full_name,empl_date_of_birth,empl_phone,empl_gender,empl_email,role,pharmacy_id,pharmacy,address_id,city,state,postal code,street_num,street,build_num,pharmacy_phone,pharmacy_email,registration_date,floor_space,payment_type,promotion_channel_id,promotion_channel,promotion_subcategory_id,promotion_subcategory,promotion_id,promotion,discount%,prod_id,prod_name,prod_descr,class_id,class_name,class_descr,subclass,subclass_descr,brand_id,brand_name,supplier_id,supplier,supplier_phone,supplier_email,unit_cost,unit_price,quantity,final_sales_amount
20220101-125615-98,2022-01-01,12:56:15,98,Harper Taylor,04/07/1995,(890) 123-4567,male,,seller,33,LifeSavers ,929,chesapeake,virginia,23320,1727.0,fisher avenue,17,(567) 850-1234,lifesavers @gmail.com,2020-05-04,38.42,card,0,,13,NONE DISCOUNT,4455,NONE DISCOUNT,0,563,NIFEDIPINE TABLET 40 MG 30 PCS,"Nifedipine tablet, 40 mg strength, 30 pcs per pack. Used to treat high blood pressure and chest pain (angina).",30,Vasodilator,"Widens blood vessels, promoting increased blood flow to enhance oxygen and nutrient delivery throughout the body.",Vasodilator,"Vasodilator: Expands blood vessels, improving circulation and reducing blood pressure.",24,MedicoGenix Corporation,5678,PharmaMart, 555-123-4567,oficial@pharmamart.com,48.7,62.34,1,62.34
20220101-125701-13,2022-01-01,12:57:01,13,Benjamin Smith,03/07/1996,(345) 678-9012,male,,administrator,5,VitalEase ,139,fort lauderdale,fl,33308,3321,ne 33 st,45,574888-0988,vitalease @gmail.com,2015-09-28,51.28,cash,1,INTERNET,1,OVER-THE-COUNTER MEDICINES,4202,QUICKRELIEF,8,31,LINEZOLID TABLET 50 MG 10 PCS,"Linezolid tablet 50 mg, 10 pcs, is a medication used to treat various bacterial infections.",2,Antibiotic,Kills bacteria to treat infections.,Oxazolidinone,Antimicrobial drug used to treat infections caused by susceptible bacteria.,21,VitaCore Pharmaceuticals,5686,MedPro, 905-568-3333,general@medpro.com,11.94,13.61,2,27.22
20220101-125711-98,2022-01-01,12:57:11,98,Harper Taylor,04/07/1995,(890) 123-4567,male,,seller,33,LifeSavers ,929,chesapeake,virginia,23320,1727,fisher avenue,17,(567) 850-1234,lifesavers @gmail.com,2020-05-04,38.42,cash,0,,13,NONE DISCOUNT,4274,NONE DISCOUNT,0,126,PRASUGREL TABLET 5 MG 10 PCS,"Prasugrel tablet, 5 mg, 10 pcs - a medication used to prevent blood clots in individuals with certain heart or blood vessel conditions.",7,Anticoagulant,Blood thinning medication to prevent blood clots.,Bronchodilator,"Relieves tightness in airways, making breathing easier.",53,Amgen,5686,MedPro, 905-568-3333,general@medpro.com,61.14,69.09,1,69.09
20220101-130136-74,2022-01-01,13:01:36,74,Isabella Wilson,11/15/1994,(456) 789-0123,female,25025lson@gmail.com,seller,25,MedSmart ,680,lake forest,california,92630,25025,castlewood,66,(789) 082-3456,medsmart @gmail.com,2020-04-23,30.75,cash,0,,13,NONE DISCOUNT,4389,NONE DISCOUNT,0,544,ATRACURIUM INJECTION 80 MG 60 PCS,Atracurium injection is a medication available in 80 mg dosage and comes in a package of 60 pieces.,29,Muscle relaxant,Relieves muscle tension and spasms effectively.,Relaxants,Relaxants: Medications that promote relaxation and reduce tension and anxiety in the body.,19,SunHealth Innovations,5690,MedWorks, 777-888-0678,oficial@medworks.com,44.1,53.8,2,107.6
20220101-130354-84,2022-01-01,13:03:54,84,Sophia Wilson,06/19/1993,(456) 789-0123,female,9950sophiafwilson@gmail.com,seller,29,PrimeCare ,765,santee,california,92071,9950,medina drive,17,(123) 456-7890,primecare @gmail.com,2016-10-04,34.62,cash,0,,13,NONE DISCOUNT,4448,NONE DISCOUNT,0,1034,LEVAMISOLE TABLET 5 MG 100 PCS,"Levamisole tablet 5 mg 100 pcs is a medication that helps treat parasitic infections in humans, with each tablet containing 5 mg of the active ingredient Levamisole.",56,Antihelmintic medication,Kills and prevents the growth of parasitic worms.,Anthelminthic,Medication for treating parasitic worm infections.,32,NeoCure Pharmaceuticals,5678,PharmaMart, 555-123-4567,oficial@pharmamart.com,53.95,65.82,1,65.82
20220101-130759-45,2022-01-01,13:07:59,45,Joseph Thompson,11/05/1991,(567) 890-1234,male,eph@gmail.com,seller,16,OptimaCare ,380,new york city,n.y,10468,2600 33,university avenue,65,288509-9887,optimacare @gmail.com,2017-09-27,53.63,card,0,,13,NONE DISCOUNT,4430,NONE DISCOUNT,0,671,UNISOM TABLET 100 MG 100 PCS,"Unisom tablet 100 mg, 100 pcs: Over-the-counter sleep aid medication for temporary relief of insomnia, promoting a restful night's sleep.",36,Sleeping aid,Helps you sleep peacefully and wake up refreshed.,Antihistamine,Allergy relief medication.,50,Teva Pharmaceutical Industries,5684,MediSupply, 777-333-1111,medi_supply@medi.com,9.48,11.38,2,22.76
20220101-131043-47,2022-01-01,13:10:43,47,Jackson Anderson,01/01/1990,(789) 012-3456,male,rson@gmail.com,administrator,16,OptimaCare ,380,new york city,n.y,10468,2600 33,university avenue,65,288509-9887,optimacare @gmail.com,2017-09-27,53.63,cash,0,,13,NONE DISCOUNT,4458,NONE DISCOUNT,0,50,EMSAM TABLET 20 MG 30 PCS,Emsam tablet is a 20 mg prescription medication available in a pack of 30 pieces. It is used to treat major depressive disorder by increasing certain chemicals in the brain.,3,Antidepressant,Mood-lifting medication that reduces symptoms of depression.,Inhibitor,"Blocks or prevents the action or function of a biological enzyme, protein, or molecule.",12,FutureMed Sciences,5688,ReliableMeds, 123-456-7899,oficial@reliablemeds.com,66.34,80.93,1,80.93
20220101-131043-47,2022-01-01,13:10:43,47,Jackson Anderson,01/01/1990,(789) 012-3456,male,rson@gmail.com,administrator,16,OptimaCare ,380,new york city,n.y,10468,2600 33,university avenue,65,288509-9887,optimacare @gmail.com,2017-09-27,53.63,cash,0,,13,NONE DISCOUNT,4458,NONE DISCOUNT,0,482,GLYCOPYRROLATE TABLET 400 MG 30 PCS,Glycopyrrolate tablet 400 mg 30 pcs: A medication used to treat excessive sweating and other conditions by reducing the production of saliva and other bodily fluids.,26,Bronchodilator,"Medication that relaxes the muscles in the airways, expanding them and making breathing easier.",Methylxanthine,Stimulant used in beverages and medications.,19,SunHealth Innovations,5687,PharmaPlus, 278-599-3333,info@pharmaplus.com,54.29,68.95,1,68.95
20220101-131412-87,2022-01-01,13:14:12,87,Jacob Anderson,12/31/1990,(789) 012-3456,male,corson@gmail.com,seller,30,HappyHeal ,835,rancho santa fe,california,92067,6621,lago lindo,80,(234) 587-8901,happyheal @gmail.com,2019-10-30,53.79,cash,0,,13,NONE DISCOUNT,4399,NONE DISCOUNT,0,645,ALPRAZOLAM TABLET 400 MG 30 PCS,Alprazolam tablet is a 400 mg medication used to treat anxiety disorders. This pack contains 30 tablets.,35,Sedative,"Reliable and calming sedative for a peaceful, restful experience.",Benzodiazepines,"An addictive sedative used to treat anxiety, insomnia, and seizures.",38,GlaxoSmithKline,5687,PharmaPlus, 278-599-3333,info@pharmaplus.com,61.6,75.77,1,75.77
20220101-131653-88,2022-01-01,13:16:53,88,Mia Taylor,08/11/1997,(890) 123-4567,female,6621miylor@gmail.com,seller,30,HappyHeal ,835,rancho santa fe,california,92067,6621,lago lindo,80,(234) 587-8901,happyheal @gmail.com,2019-10-30,53.79,card,0,,13,NONE DISCOUNT,4458,NONE DISCOUNT,0,1019,LEVOFLOXACIN TABLET 250 MG 50 PCS,Levofloxacin is an antibiotic tablet with 250 mg strength. This package contains 50 tablets.,55,Antituberculosis drug,TB drug that kills bacteria and helps in treating tuberculosis.,Fluoroquinolones,Powerful antibiotics used to treat a variety of bacterial infections.,18,OptimaCare Pharmaceuticals,5679,MedSource, 126-987-6543,help@medsource.com,11.6,12.88,1,12.88
20220101-131705-64,2022-01-01,13:17:05,64,Olivia Wilson,06/22/1993,(456) 789-0123,female,iaoliviaepo@gmail.com,seller,22,ClearChoice ,506,new york city,n.y,11378,59-03,maspeth avenue,59,(456) 789-0123,clearchoice @gmail.com,2018-12-06,57.2,card,3,BILBOARD,1,OVER-THE-COUNTER MEDICINES,4206,RAPIDAID,2,1051,METHOXAMINE TABLET 15 MG 40 PCS,Methoxamine tablet 15 mg 40 pcs: A medication prescribed to treat low blood pressure and support cardiovascular function.,57,Vasopressor,Potent blood pressure raising medication,Vasoconstrictor,"Decreases blood vessel diameter, raising blood pressure.",32,NeoCure Pharmaceuticals,5690,MedWorks, 777-888-0678,oficial@medworks.com,31.02,37.53,1,37.53
20220101-131734-80,2022-01-01,13:17:34,80,Olivia Brown,05/03/1991,(012) 345-6789,female,olwn@gmail.com,administrator,27,StarCure ,703,pleasanton,california,94588,,stoneridge ml roa,67,(901) 234-5678,starcure @gmail.com,2017-09-22,54.46,cash,0,,13,NONE DISCOUNT,4266,NONE DISCOUNT,0,524,CICLETANINE TABLET 5 MG 50 PCS,"Cicletanine tablet 5 mg, 50 pcs, is an effective medication used to treat hypertension and improve cardiovascular health in patients.",28,Diuretic,Water pill that helps to remove excess fluid from the body.,Diuretic,Promotes increased urine production and reduces fluid retention.,40,Roche,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,50.34,57.39,3,172.17
20220101-131840-80,2022-01-01,13:18:40,80,Olivia Brown,05/03/1991,(012) 345-6789,female,olwn@gmail.com,administrator,27,StarCure ,703,pleasanton,california,94588,,stoneridge ml roa,67,(901) 234-5678,starcure @gmail.com,2017-09-22,54.46,card,6,MAGAZINE,1,OVER-THE-COUNTER MEDICINES,4209,MAXHEAL,13,531,TIZANIDINE TABLET 10 MG 60 PCS,Tizanidine tablet 10mg 60 pcs helps relieve muscle spasms and tightness.,29,Muscle relaxant,Relieves muscle tension and spasms effectively.,Relaxants,Relaxants: Medications that promote relaxation and reduce tension and anxiety in the body.,38,GlaxoSmithKline,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,41.0,51.66,2,103.32
20220101-131840-80,2022-01-01,13:18:40,80,Olivia Brown,05/03/1991,(012) 345-6789,female,olwn@gmail.com,administrator,27,StarCure ,703,pleasanton,california,94588,,stoneridge ml roa,67,(901) 234-5678,starcure @gmail.com,2017-09-22,54.46,card,6,MAGAZINE,1,OVER-THE-COUNTER MEDICINES,4209,MAXHEAL,13,1061,FENOFIBRATE TABLET 10 MG 20 PCS,"Fenofibrate tablet is a medication available in a pack of 20 tablets, each containing 10 mg of the active ingredient, used for treating high cholesterol and triglyceride levels.",59,Contrast agent,Dye injected into the body for clearer medical imaging,Disodium,"Chemical compound used as a food additive, preservative, and buffering agent.",29,VitalWave Pharmaceuticals,5678,PharmaMart, 555-123-4567,oficial@pharmamart.com,34.68,43.35,1,43.35
20220101-131930-36,2022-01-01,13:19:30,36,Amelia Martinez,01/13/1997,(678) 901-2345,female,,seller,14,EliteHealth ,359,chicago,il,60628,454.0,wst 111th str,93,784490-0876,elitehealth @gmail.com,2021-03-18,50.44,card,0,,13,NONE DISCOUNT,4356,NONE DISCOUNT,0,990,TOFACITINIB TABLET 50 MG 100 PCS,Tofacitinib tablet 50 mg 100 pcs is a medication used to treat various inflammatory conditions by reducing pain and swelling.,54,Antirheumatic drug,Effective medication for treating rheumatic diseases.,Inhibitor,Inhibitor: Blocks or reduces the activity or function of a specific target molecule or process.,11,CurePro Pharmaceuticals,5682,PharmaDirect, 693059-8976,sales_department@pharmadirect.com,8.63,10.87,2,21.74
20220101-132134-31,2022-01-01,13:21:34,31,Joseph Davis,05/08/1993,(123) 456-7890,male,,administrator,11,CureAll ,241,chicago,il,60617,10916.0,sth buffalo avenue,86,755590-9888,cureall @gmail.com,2016-05-17,27.5,card,0,,13,NONE DISCOUNT,4360,NONE DISCOUNT,0,785,GINKGO BILOBA CAPSULE 15 MG 100 PCS,"""Ginkgo biloba capsule 15 mg, 100 pcs - a natural supplement to support brain health, memory, and cognitive function.""",43,Anti-Alzheimer's drug,"Prevents Alzheimer's progression, improving memory and cognitive function.",Flavonoid,Plant compounds with antioxidant and anti-inflammatory properties.,4,ApexBio Pharmaceuticals,5686,MedPro, 905-568-3333,general@medpro.com,40.22,48.26,1,48.26
20220101-132547-103,2022-01-01,13:25:47,103,Samuel Smith,02/05/1996,(345) 678-9012,male,907selepokfsmith@gmail.com,seller,34,BlueSky ,952,newport news,virginia,23608,907,woodcreek drive,22,(678) 981-2345,bluesky @gmail.com,2018-03-31,48.09,cash,0,,13,NONE DISCOUNT,4433,NONE DISCOUNT,0,436,BISMUTH SUBSALICYLATE TABLET 15 MG 60 PCS,"Bismuth subsalicylate tablet, 15 mg strength, comes in a pack of 60 tablets, providing relief from various gastrointestinal symptoms.",24,Antidiarrheal,"Stops diarrhea effectively, providing relief and restoring normal bowel movements.",Antidiarrheal,Relieves diarrhea and promotes normal bowel movements.,47,Bristol Myers Squibb,5678,PharmaMart, 555-123-4567,oficial@pharmamart.com,9.32,11.56,1,11.56
20220101-132655-79,2022-01-01,13:26:55,79,Daniel Hernandez,10/21/1993,(901) 234-5678,male,daz@gmail.com,seller,27,StarCure ,703,pleasanton,california,94588,,stoneridge ml roa,67,(901) 234-5678,starcure @gmail.com,2017-09-22,54.46,card,0,,13,NONE DISCOUNT,4321,NONE DISCOUNT,0,571,LIOTRIX TABLET 400 MG 50 PCS,"Liotrix tablet is a medication in 400 mg strength, supplied in a pack of 50 tablets. It is prescribed for thyroid hormone replacement therapy.",31,Thyroid medication,Effective treatment for thyroid disorders.,Levothyroxine,Levothyroxine - medication used for treating an underactive thyroid.,27,CureTech Laboratories,5688,ReliableMeds, 123-456-7899,oficial@reliablemeds.com,43.25,53.63,1,53.63
20220101-132821-31,2022-01-01,13:28:21,31,Joseph Davis,05/08/1993,(123) 456-7890,male,,administrator,11,CureAll ,241,chicago,il,60617,10916.0,sth buffalo avenue,86,755590-9888,cureall @gmail.com,2016-05-17,27.5,card,0,,13,NONE DISCOUNT,4407,NONE DISCOUNT,0,508,FUROSEMIDE TABLET 80 MG 100 PCS,Furosemide tablet 80 mg is a medication commonly used to treat edema and high blood pressure. The pack contains 100 tablets.,28,Diuretic,Water pill that helps to remove excess fluid from the body.,Diuretic,Promotes increased urine production and reduces fluid retention.,16,NeoGen PharmaTech,5690,MedWorks, 777-888-0678,oficial@medworks.com,17.39,20.35,3,61.05
20220101-132850-27,2022-01-01,13:28:50,27,Daniel Anderson,01/03/1990,(789) 012-3456,male,10916danielon@gmail.com,seller,11,CureAll ,241,chicago,il,60617,10916,sth buffalo avenue,86,755590-9888,cureall @gmail.com,2016-05-17,27.5,card,0,,13,NONE DISCOUNT,4392,NONE DISCOUNT,0,1026,RIFAPENTIN TABLET 20 MG 100 PCS,"Rifapentin tablet, 20 mg, 100 pcs: Antibiotic medication to treat infections caused by bacteria, offering convenient dosage and quantity.",55,Antituberculosis drug,TB drug that kills bacteria and helps in treating tuberculosis.,Rifamycins,Broad-spectrum antibiotics effective against various bacterial infections.,10,AdvancedHealth Pharma,5684,MediSupply, 777-333-1111,medi_supply@medi.com,37.86,46.19,1,46.19
20220101-132933-1,2022-01-01,13:29:33,1,Jacob Thompson,01/10/1995,(123) 456-7890,male,5620jaco@gmail.com,seller,1,HealthLink ,31,jacksonville,fl,32244,5620,collins rd,68,833375-9858,healthlink @gmail.com,2015-01-14,59.11,card,0,,13,NONE DISCOUNT,4266,NONE DISCOUNT,0,98,MELOXICAM TABLET 15 MG 100 PCS,Meloxicam tablet 15 mg is a nonsteroidal anti-inflammatory drug that helps in relieving pain and inflammation. Comes in a pack of 100 tablets.,6,Anti-inflammatory,"Reduces swelling and inflammation, providing relief from pain and discomfort.",Nsaid,"NSAID: Non-steroidal anti-inflammatory drugs alleviate pain, reduce inflammation, and lower fevers.",52,Mylan,5688,ReliableMeds, 123-456-7899,oficial@reliablemeds.com,36.38,46.2,3,138.6
20220101-133035-63,2022-01-01,13:30:35,63,Samuel Smith,02/09/1996,(345) 678-9012,male,59-03sa@gmail.com,seller,22,ClearChoice ,506,new york city,n.y,11378,59-03,maspeth avenue,59,(456) 789-0123,clearchoice @gmail.com,2018-12-06,57.2,card,0,,13,NONE DISCOUNT,4416,NONE DISCOUNT,0,881,CARBACHOL TABLET 200 MG 30 PCS,"Carbachol tablet, 200 mg strength, comes in a pack of 30 tablets.",48,Ophthalmic drug,Vision-enhancing medication.,Agonists,"Substances that activate specific receptors in the body, producing a physiological response.",36,Pfizer,5678,PharmaMart, 555-123-4567,oficial@pharmamart.com,25.55,31.68,1,31.68
20220101-133138-72,2022-01-01,13:31:38,72,Emily Johnson,08/20/1991,(234) 567-8901,female,25025son@gmail.com,administrator,25,MedSmart ,680,lake forest,california,92630,25025,castlewood,66,(789) 082-3456,medsmart @gmail.com,2020-04-23,30.75,card,0,,13,NONE DISCOUNT,4456,NONE DISCOUNT,0,1031,NICLOSAMIDE TABLET 40 MG 60 PCS,"Niclosamide tablet is a medication available in a 40 mg dosage, packaged in a quantity of 60 tablets.",56,Antihelmintic medication,Kills and prevents the growth of parasitic worms.,Anthelmintics,Medication for treating parasitic worm infections.,39,Johnson & Johnson,5678,PharmaMart, 555-123-4567,oficial@pharmamart.com,28.21,31.88,1,31.88
20220101-133518-54,2022-01-01,13:35:18,54,Mia Wilson,11/18/1994,(456) 789-0123,female,miami8son@gmail.com,administrator,19,CityPillars ,466,new york city,n.y,11360,,26th avenue,95,947683-9573,citypillars @gmail.com,2021-09-22,57.09,cash,0,,13,NONE DISCOUNT,4340,NONE DISCOUNT,0,1067,LEVOVIST SOLUTION 150 ML,Levovist solution is a 150 ml contrast agent used for ultrasound procedures to enhance imaging of the gastrointestinal tract.,59,Contrast agent,Dye injected into the body for clearer medical imaging,Agents,Dye injected into the body for clearer medical imaging,50,Teva Pharmaceutical Industries,5687,PharmaPlus, 278-599-3333,info@pharmaplus.com,20.1,24.72,2,49.44
20220101-133528-75,2022-01-01,13:35:28,75,Matthew Thompson,05/31/1990,(567) 890-1234,male,thompson@gmail.com,seller,26,CareQuest ,701,lakeside,california,92040,,gardena road,88,(890) 128-4567,carequest @gmail.com,2020-04-11,58.54,cash,0,,13,NONE DISCOUNT,4281,NONE DISCOUNT,0,288,DIMENHYDRINATE TABLET 400 MG 60 PCS,"Dimenhydrinate tablet 400 mg 60 pcs effectively treats motion sickness, providing relief from dizziness, nausea, and vomiting.",16,Antinauseant,Relieves nausea and prevents vomiting.,Antinauseant,Relieves nausea and prevents vomiting,50,Teva Pharmaceutical Industries,5684,MediSupply, 777-333-1111,,24.03,26.91,1,26.91
20220101-133528-75,2022-01-01,13:35:28,75,Matthew Thompson,05/31/1990,(567) 890-1234,male,thompson@gmail.com,seller,26,CareQuest ,701,lakeside,california,92040,,gardena road,88,(890) 128-4567,carequest @gmail.com,2020-04-11,58.54,cash,0,,13,NONE DISCOUNT,4281,NONE DISCOUNT,0,902,MONTELUKAST TABLET 80 MG 30 PCS,Montelukast tablet 80 mg 30 pcs is a medication used for the prevention and treatment of asthma and seasonal allergies.,49,Respiratory system drug,Lung-relieving medication.,Anticholinergic,"Drug class that inhibits the action of acetylcholine, affecting multiple bodily systems.",47,Bristol Myers Squibb,5680,TrustedMeds, 123-456-7890,oficial@trustedmeds.com,63.39,73.53,1,73.53
20220101-133609-49,2022-01-01,13:36:09,49,David Hernandez,03/16/1992,(901) 234-5678,male,nandez@gmail.com,administrator,17,MedOne ,395,laurel,n.y,11952,3530,snd avenue,93,367589-0876,medone @gmail.com,2015-03-20,57.43,card,0,,13,NONE DISCOUNT,4458,NONE DISCOUNT,0,554,SODIUM NITROPRUSSIDE TABLET 200 MG 10 PCS,Sodium nitroprusside tablet 200 mg 10 pcs: Medication used to treat hypertension and reduce blood pressure.,30,Vasodilator,"Widens blood vessels, promoting increased blood flow to enhance oxygen and nutrient delivery throughout the body.",Vasodilator,"Vasodilator: Expands blood vessels, improving circulation and reducing blood pressure.",52,Mylan,5690,MedWorks, 777-888-0678,oficial@medworks.com,52.32,61.21,2,122.42
